"","individual.ID","Species.x","term","estimate","std.error","statistic","p.value","X","ID","Intercept","umol.L.sec","K","Temp.C","Date","Chamber.Channel","Run","Species.y","Temp.Cat","Start.time","Stop.Time","Light_Dark","Organism.ID","Volume","AFDW","Blank","umol.sec","blank.rate","umol.sec.corr","umol.cm2.hr","log.rate","rate.type"
"245","Mplan_1","Mplan","Eh",112.643904192128,6303628.66022254,1.78696922461405e-05,0.999986863896418,77,"Mplan_1_36C",115.3506395,-0.013074955,309.0054737,35.85547368,"6/12/21",1,1,"Mplan",36,"7/25/23 19:57","7/25/23 20:11","Dark","Mplan_1",0.675,0.556,0,-0.008825595,-0.001998023,-0.006827572,44.20729894,3.78888991,"R"
"246","Mplan_1","Mplan","Th",292.880612038648,8722.60925909687,0.0335771789540155,0.975323423265285,71,"Mplan_1_20C",170.6610552,-0.004305836,293.0365705,19.88657051,"6/12/21",1,1,"Mplan",20,"7/25/23 11:37","7/25/23 12:16","Dark","Mplan_1",0.675,0.556,0,-0.002906439,-0.00055208,-0.002354359,15.24405366,2.724189503,"R"
"247","Mplan_1","Mplan","Th",292.880612038648,8722.60925909687,0.0335771789540155,0.975323423265285,72,"Mplan_1_24C",197.72466,-0.006039038,297.0026063,23.8526063,"6/12/21",1,1,"Mplan",24,"7/25/23 13:10","7/25/23 13:42","Dark","Mplan_1",0.675,0.556,0,-0.004076351,-0.000405326,-0.003671024,23.76922315,3.168391599,"R"
"248","Mplan_1","Mplan","Th",292.880612038648,8722.60925909687,0.0335771789540155,0.975323423265285,73,"Mplan_1_28C",184.9513756,-0.010530781,301.1495955,27.99959551,"6/12/21",1,1,"Mplan",28,"7/25/23 15:05","7/25/23 15:28","Dark","Mplan_1",0.675,0.556,0,-0.007108278,-0.003911332,-0.003196945,20.69964696,3.030116645,"R"
"249","Mplan_1","Mplan","Th",292.880612038648,8722.60925909687,0.0335771789540155,0.975323423265285,74,"Mplan_1_30C",166.0876704,-0.013803194,303.1694478,30.01944776,"6/12/21",1,1,"Mplan",30,"7/25/23 15:55","7/25/23 16:12","Dark","Mplan_1",0.675,0.556,0,-0.009317156,-0.003046245,-0.00627091,40.60301682,3.70384237,"R"
"250","Mplan_1","Mplan","Th",292.880612038648,8722.60925909687,0.0335771789540155,0.975323423265285,75,"Mplan_1_32C",151.3310943,-0.012206066,305.2648594,32.11485938,"6/12/21",1,1,"Mplan",32,"7/25/23 17:38","7/25/23 17:54","Dark","Mplan_1",0.675,0.556,0,-0.008239095,-0.003242945,-0.004996149,32.34916782,3.476588296,"R"
"251","Mplan_1","Mplan","Th",292.880612038648,8722.60925909687,0.0335771789540155,0.975323423265285,76,"Mplan_1_34C",149.430457,-0.014978364,307.2299796,34.07997959,"6/12/21",1,1,"Mplan",34,"7/25/23 18:32","7/25/23 18:45","Dark","Mplan_1",0.675,0.556,0,-0.010110396,-0.003287247,-0.006823149,44.1786611,3.788241892,"R"
"252","Mplan_1","Mplan","Th",292.880612038648,8722.60925909687,0.0335771789540155,0.975323423265285,77,"Mplan_1_36C",115.3506395,-0.013074955,309.0054737,35.85547368,"6/12/21",1,1,"Mplan",36,"7/25/23 19:57","7/25/23 20:11","Dark","Mplan_1",0.675,0.556,0,-0.008825595,-0.001998023,-0.006827572,44.20729894,3.78888991,"R"
"253","Mplan_10","Mplan","lnc",3.52672259283226,4912.40567077696,0.000717921692382232,0.999472252095565,78,"Mplan_10_20C",194.0566354,-0.00385475,293.0927244,19.94272436,"6/12/21",10,1,"Mplan",20,"7/25/23 11:37","7/25/23 12:16","Dark","Mplan_10",0.677,0.538,0,-0.002609666,-0.00055208,-0.002057586,13.76823346,2.622364015,"R"
"254","Mplan_10","Mplan","lnc",3.52672259283226,4912.40567077696,0.000717921692382232,0.999472252095565,79,"Mplan_10_24C",206.9038607,-0.005192994,297.0527083,23.90270833,"6/12/21",10,1,"Mplan",24,"7/25/23 13:12","7/25/23 13:42","Dark","Mplan_10",0.677,0.538,0,-0.003515657,-0.000405326,-0.003110331,20.81262127,3.035559595,"R"
"255","Mplan_10","Mplan","lnc",3.52672259283226,4912.40567077696,0.000717921692382232,0.999472252095565,80,"Mplan_10_28C",189.7838729,-0.009462249,301.3356629,28.18566292,"6/12/21",10,1,"Mplan",28,"7/25/23 15:06","7/25/23 15:28","Dark","Mplan_10",0.677,0.538,0,-0.006405943,-0.003911332,-0.002494611,16.69256243,2.814963257,"R"
"256","Mplan_10","Mplan","lnc",3.52672259283226,4912.40567077696,0.000717921692382232,0.999472252095565,81,"Mplan_10_30C",175.6838385,-0.012959349,303.1818333,30.03183333,"6/12/21",10,1,"Mplan",30,"7/25/23 15:55","7/25/23 16:12","Dark","Mplan_10",0.677,0.538,0,-0.008773479,-0.003046245,-0.005727234,38.32349915,3.646063263,"R"
"257","Mplan_10","Mplan","lnc",3.52672259283226,4912.40567077696,0.000717921692382232,0.999472252095565,82,"Mplan_10_32C",158.0224702,-0.012321448,305.304875,32.154875,"6/12/21",10,1,"Mplan",32,"7/25/23 17:38","7/25/23 17:55","Dark","Mplan_10",0.677,0.538,0,-0.00834162,-0.003242945,-0.005098675,34.11752765,3.52981126,"R"
"258","Mplan_10","Mplan","lnc",3.52672259283226,4912.40567077696,0.000717921692382232,0.999472252095565,83,"Mplan_10_34C",149.6975465,-0.013864261,307.2451296,34.09512963,"6/12/21",10,1,"Mplan",34,"7/25/23 18:32","7/25/23 18:46","Dark","Mplan_10",0.677,0.538,0,-0.009386104,-0.003287247,-0.006098858,40.81019956,3.708932039,"R"
"259","Mplan_10","Mplan","lnc",3.52672259283226,4912.40567077696,0.000717921692382232,0.999472252095565,84,"Mplan_10_36C",114.5773849,-0.014943077,308.9862281,35.83622807,"6/12/21",10,1,"Mplan",36,"7/25/23 19:57","7/25/23 20:11","Dark","Mplan_10",0.677,0.538,0,-0.010116463,-0.001998023,-0.00811844,54.32413686,3.994968638,"R"
"260","Mplan_10","Mplan","E",0.638464183353069,124.122631268637,0.0051438176650578,0.996218775150562,78,"Mplan_10_20C",194.0566354,-0.00385475,293.0927244,19.94272436,"6/12/21",10,1,"Mplan",20,"7/25/23 11:37","7/25/23 12:16","Dark","Mplan_10",0.677,0.538,0,-0.002609666,-0.00055208,-0.002057586,13.76823346,2.622364015,"R"
"261","Mplan_10","Mplan","E",0.638464183353069,124.122631268637,0.0051438176650578,0.996218775150562,79,"Mplan_10_24C",206.9038607,-0.005192994,297.0527083,23.90270833,"6/12/21",10,1,"Mplan",24,"7/25/23 13:12","7/25/23 13:42","Dark","Mplan_10",0.677,0.538,0,-0.003515657,-0.000405326,-0.003110331,20.81262127,3.035559595,"R"
"262","Mplan_10","Mplan","E",0.638464183353069,124.122631268637,0.0051438176650578,0.996218775150562,80,"Mplan_10_28C",189.7838729,-0.009462249,301.3356629,28.18566292,"6/12/21",10,1,"Mplan",28,"7/25/23 15:06","7/25/23 15:28","Dark","Mplan_10",0.677,0.538,0,-0.006405943,-0.003911332,-0.002494611,16.69256243,2.814963257,"R"
"263","Mplan_10","Mplan","E",0.638464183353069,124.122631268637,0.0051438176650578,0.996218775150562,81,"Mplan_10_30C",175.6838385,-0.012959349,303.1818333,30.03183333,"6/12/21",10,1,"Mplan",30,"7/25/23 15:55","7/25/23 16:12","Dark","Mplan_10",0.677,0.538,0,-0.008773479,-0.003046245,-0.005727234,38.32349915,3.646063263,"R"
"264","Mplan_10","Mplan","E",0.638464183353069,124.122631268637,0.0051438176650578,0.996218775150562,82,"Mplan_10_32C",158.0224702,-0.012321448,305.304875,32.154875,"6/12/21",10,1,"Mplan",32,"7/25/23 17:38","7/25/23 17:55","Dark","Mplan_10",0.677,0.538,0,-0.00834162,-0.003242945,-0.005098675,34.11752765,3.52981126,"R"
"265","Mplan_10","Mplan","E",0.638464183353069,124.122631268637,0.0051438176650578,0.996218775150562,83,"Mplan_10_34C",149.6975465,-0.013864261,307.2451296,34.09512963,"6/12/21",10,1,"Mplan",34,"7/25/23 18:32","7/25/23 18:46","Dark","Mplan_10",0.677,0.538,0,-0.009386104,-0.003287247,-0.006098858,40.81019956,3.708932039,"R"
"266","Mplan_10","Mplan","E",0.638464183353069,124.122631268637,0.0051438176650578,0.996218775150562,84,"Mplan_10_36C",114.5773849,-0.014943077,308.9862281,35.83622807,"6/12/21",10,1,"Mplan",36,"7/25/23 19:57","7/25/23 20:11","Dark","Mplan_10",0.677,0.538,0,-0.010116463,-0.001998023,-0.00811844,54.32413686,3.994968638,"R"
"267","Mplan_10","Mplan","Eh",1.89158648192512e-05,248.211592563443,7.62086275821959e-08,0.999999943978642,78,"Mplan_10_20C",194.0566354,-0.00385475,293.0927244,19.94272436,"6/12/21",10,1,"Mplan",20,"7/25/23 11:37","7/25/23 12:16","Dark","Mplan_10",0.677,0.538,0,-0.002609666,-0.00055208,-0.002057586,13.76823346,2.622364015,"R"
"268","Mplan_10","Mplan","Eh",1.89158648192512e-05,248.211592563443,7.62086275821959e-08,0.999999943978642,79,"Mplan_10_24C",206.9038607,-0.005192994,297.0527083,23.90270833,"6/12/21",10,1,"Mplan",24,"7/25/23 13:12","7/25/23 13:42","Dark","Mplan_10",0.677,0.538,0,-0.003515657,-0.000405326,-0.003110331,20.81262127,3.035559595,"R"
"269","Mplan_10","Mplan","Eh",1.89158648192512e-05,248.211592563443,7.62086275821959e-08,0.999999943978642,80,"Mplan_10_28C",189.7838729,-0.009462249,301.3356629,28.18566292,"6/12/21",10,1,"Mplan",28,"7/25/23 15:06","7/25/23 15:28","Dark","Mplan_10",0.677,0.538,0,-0.006405943,-0.003911332,-0.002494611,16.69256243,2.814963257,"R"
"270","Mplan_10","Mplan","Eh",1.89158648192512e-05,248.211592563443,7.62086275821959e-08,0.999999943978642,81,"Mplan_10_30C",175.6838385,-0.012959349,303.1818333,30.03183333,"6/12/21",10,1,"Mplan",30,"7/25/23 15:55","7/25/23 16:12","Dark","Mplan_10",0.677,0.538,0,-0.008773479,-0.003046245,-0.005727234,38.32349915,3.646063263,"R"
"271","Mplan_10","Mplan","Eh",1.89158648192512e-05,248.211592563443,7.62086275821959e-08,0.999999943978642,82,"Mplan_10_32C",158.0224702,-0.012321448,305.304875,32.154875,"6/12/21",10,1,"Mplan",32,"7/25/23 17:38","7/25/23 17:55","Dark","Mplan_10",0.677,0.538,0,-0.00834162,-0.003242945,-0.005098675,34.11752765,3.52981126,"R"
"272","Mplan_10","Mplan","Eh",1.89158648192512e-05,248.211592563443,7.62086275821959e-08,0.999999943978642,83,"Mplan_10_34C",149.6975465,-0.013864261,307.2451296,34.09512963,"6/12/21",10,1,"Mplan",34,"7/25/23 18:32","7/25/23 18:46","Dark","Mplan_10",0.677,0.538,0,-0.009386104,-0.003287247,-0.006098858,40.81019956,3.708932039,"R"
"273","Mplan_10","Mplan","Eh",1.89158648192512e-05,248.211592563443,7.62086275821959e-08,0.999999943978642,84,"Mplan_10_36C",114.5773849,-0.014943077,308.9862281,35.83622807,"6/12/21",10,1,"Mplan",36,"7/25/23 19:57","7/25/23 20:11","Dark","Mplan_10",0.677,0.538,0,-0.010116463,-0.001998023,-0.00811844,54.32413686,3.994968638,"R"
"274","Mplan_10","Mplan","Th",293.211875839553,3818105169.22738,7.67951281705755e-08,0.999999943547502,78,"Mplan_10_20C",194.0566354,-0.00385475,293.0927244,19.94272436,"6/12/21",10,1,"Mplan",20,"7/25/23 11:37","7/25/23 12:16","Dark","Mplan_10",0.677,0.538,0,-0.002609666,-0.00055208,-0.002057586,13.76823346,2.622364015,"R"
"275","Mplan_10","Mplan","Th",293.211875839553,3818105169.22738,7.67951281705755e-08,0.999999943547502,79,"Mplan_10_24C",206.9038607,-0.005192994,297.0527083,23.90270833,"6/12/21",10,1,"Mplan",24,"7/25/23 13:12","7/25/23 13:42","Dark","Mplan_10",0.677,0.538,0,-0.003515657,-0.000405326,-0.003110331,20.81262127,3.035559595,"R"
"276","Mplan_10","Mplan","Th",293.211875839553,3818105169.22738,7.67951281705755e-08,0.999999943547502,80,"Mplan_10_28C",189.7838729,-0.009462249,301.3356629,28.18566292,"6/12/21",10,1,"Mplan",28,"7/25/23 15:06","7/25/23 15:28","Dark","Mplan_10",0.677,0.538,0,-0.006405943,-0.003911332,-0.002494611,16.69256243,2.814963257,"R"
"277","Mplan_10","Mplan","Th",293.211875839553,3818105169.22738,7.67951281705755e-08,0.999999943547502,81,"Mplan_10_30C",175.6838385,-0.012959349,303.1818333,30.03183333,"6/12/21",10,1,"Mplan",30,"7/25/23 15:55","7/25/23 16:12","Dark","Mplan_10",0.677,0.538,0,-0.008773479,-0.003046245,-0.005727234,38.32349915,3.646063263,"R"
"278","Mplan_10","Mplan","Th",293.211875839553,3818105169.22738,7.67951281705755e-08,0.999999943547502,82,"Mplan_10_32C",158.0224702,-0.012321448,305.304875,32.154875,"6/12/21",10,1,"Mplan",32,"7/25/23 17:38","7/25/23 17:55","Dark","Mplan_10",0.677,0.538,0,-0.00834162,-0.003242945,-0.005098675,34.11752765,3.52981126,"R"
"279","Mplan_10","Mplan","Th",293.211875839553,3818105169.22738,7.67951281705755e-08,0.999999943547502,83,"Mplan_10_34C",149.6975465,-0.013864261,307.2451296,34.09512963,"6/12/21",10,1,"Mplan",34,"7/25/23 18:32","7/25/23 18:46","Dark","Mplan_10",0.677,0.538,0,-0.009386104,-0.003287247,-0.006098858,40.81019956,3.708932039,"R"
"280","Mplan_10","Mplan","Th",293.211875839553,3818105169.22738,7.67951281705755e-08,0.999999943547502,84,"Mplan_10_36C",114.5773849,-0.014943077,308.9862281,35.83622807,"6/12/21",10,1,"Mplan",36,"7/25/23 19:57","7/25/23 20:11","Dark","Mplan_10",0.677,0.538,0,-0.010116463,-0.001998023,-0.00811844,54.32413686,3.994968638,"R"
"281","Mplan_2","Mplan","lnc",2.81102318571218,0.0979280858742717,28.7049742738892,9.2833569546819e-05,85,"Mplan_2_20C",166.02275,-0.006196089,293.0828846,19.93288462,"6/12/21",2,1,"Mplan",20,"7/25/23 11:37","7/25/23 12:16","Dark","Mplan_2",0.676,1.049,0,-0.004188556,-0.00055208,-0.003636476,12.47980484,2.524111725,"R"
"282","Mplan_2","Mplan","lnc",2.81102318571218,0.0979280858742717,28.7049742738892,9.2833569546819e-05,86,"Mplan_2_24C",196.3978329,-0.009487616,297.0036048,23.85360484,"6/12/21",2,1,"Mplan",24,"7/25/23 13:11","7/25/23 13:42","Dark","Mplan_2",0.676,1.049,0,-0.006413628,-0.000405326,-0.006008302,20.61952951,3.026238661,"R"
"283","Mplan_2","Mplan","lnc",2.81102318571218,0.0979280858742717,28.7049742738892,9.2833569546819e-05,87,"Mplan_2_28C",167.0757286,-0.014327699,301.2338876,28.08388764,"6/12/21",2,1,"Mplan",28,"7/25/23 15:05","7/25/23 15:28","Dark","Mplan_2",0.676,1.049,0,-0.009685524,-0.003911332,-0.005774192,19.81610358,2.986494919,"R"
"284","Mplan_2","Mplan","lnc",2.81102318571218,0.0979280858742717,28.7049742738892,9.2833569546819e-05,88,"Mplan_2_30C",166.3339963,-0.01822135,303.2637313,30.11373134,"6/12/21",2,1,"Mplan",30,"7/25/23 15:55","7/25/23 16:12","Dark","Mplan_2",0.676,1.049,0,-0.012317633,-0.003046245,-0.009271387,31.81791586,3.460029523,"R"
"285","Mplan_2","Mplan","lnc",2.81102318571218,0.0979280858742717,28.7049742738892,9.2833569546819e-05,89,"Mplan_2_32C",142.6501783,-0.01847223,305.2363281,32.08632813,"6/12/21",2,1,"Mplan",32,"7/25/23 17:38","7/25/23 17:54","Dark","Mplan_2",0.676,1.049,0,-0.012487228,-0.003242945,-0.009244282,31.72489659,3.457101754,"R"
"286","Mplan_2","Mplan","lnc",2.81102318571218,0.0979280858742717,28.7049742738892,9.2833569546819e-05,90,"Mplan_2_34C",149.6706508,-0.021383805,307.2502941,34.10029412,"6/12/21",2,1,"Mplan",34,"7/25/23 18:32","7/25/23 18:45","Dark","Mplan_2",0.676,1.049,0,-0.014455452,-0.003287247,-0.011168205,38.3274915,3.646167432,"R"
"287","Mplan_2","Mplan","lnc",2.81102318571218,0.0979280858742717,28.7049742738892,9.2833569546819e-05,91,"Mplan_2_36C",99.19236332,-0.017407072,309.0552982,35.90529825,"6/12/21",2,1,"Mplan",36,"7/25/23 19:57","7/25/23 20:11","Dark","Mplan_2",0.676,1.049,0,-0.011767181,-0.001998023,-0.009769158,33.52618483,3.51232677,"R"
"288","Mplan_2","Mplan","E",0.57816740048442,0.130353091182502,4.4353946288466,0.0213012991904177,85,"Mplan_2_20C",166.02275,-0.006196089,293.0828846,19.93288462,"6/12/21",2,1,"Mplan",20,"7/25/23 11:37","7/25/23 12:16","Dark","Mplan_2",0.676,1.049,0,-0.004188556,-0.00055208,-0.003636476,12.47980484,2.524111725,"R"
"289","Mplan_2","Mplan","E",0.57816740048442,0.130353091182502,4.4353946288466,0.0213012991904177,86,"Mplan_2_24C",196.3978329,-0.009487616,297.0036048,23.85360484,"6/12/21",2,1,"Mplan",24,"7/25/23 13:11","7/25/23 13:42","Dark","Mplan_2",0.676,1.049,0,-0.006413628,-0.000405326,-0.006008302,20.61952951,3.026238661,"R"
"290","Mplan_2","Mplan","E",0.57816740048442,0.130353091182502,4.4353946288466,0.0213012991904177,87,"Mplan_2_28C",167.0757286,-0.014327699,301.2338876,28.08388764,"6/12/21",2,1,"Mplan",28,"7/25/23 15:05","7/25/23 15:28","Dark","Mplan_2",0.676,1.049,0,-0.009685524,-0.003911332,-0.005774192,19.81610358,2.986494919,"R"
"291","Mplan_2","Mplan","E",0.57816740048442,0.130353091182502,4.4353946288466,0.0213012991904177,88,"Mplan_2_30C",166.3339963,-0.01822135,303.2637313,30.11373134,"6/12/21",2,1,"Mplan",30,"7/25/23 15:55","7/25/23 16:12","Dark","Mplan_2",0.676,1.049,0,-0.012317633,-0.003046245,-0.009271387,31.81791586,3.460029523,"R"
"292","Mplan_2","Mplan","E",0.57816740048442,0.130353091182502,4.4353946288466,0.0213012991904177,89,"Mplan_2_32C",142.6501783,-0.01847223,305.2363281,32.08632813,"6/12/21",2,1,"Mplan",32,"7/25/23 17:38","7/25/23 17:54","Dark","Mplan_2",0.676,1.049,0,-0.012487228,-0.003242945,-0.009244282,31.72489659,3.457101754,"R"
"293","Mplan_2","Mplan","E",0.57816740048442,0.130353091182502,4.4353946288466,0.0213012991904177,90,"Mplan_2_34C",149.6706508,-0.021383805,307.2502941,34.10029412,"6/12/21",2,1,"Mplan",34,"7/25/23 18:32","7/25/23 18:45","Dark","Mplan_2",0.676,1.049,0,-0.014455452,-0.003287247,-0.011168205,38.3274915,3.646167432,"R"
"294","Mplan_2","Mplan","E",0.57816740048442,0.130353091182502,4.4353946288466,0.0213012991904177,91,"Mplan_2_36C",99.19236332,-0.017407072,309.0552982,35.90529825,"6/12/21",2,1,"Mplan",36,"7/25/23 19:57","7/25/23 20:11","Dark","Mplan_2",0.676,1.049,0,-0.011767181,-0.001998023,-0.009769158,33.52618483,3.51232677,"R"
"295","Mplan_2","Mplan","Eh",84.1423870749544,325113044.701257,2.58809630823248e-07,0.999999809747696,85,"Mplan_2_20C",166.02275,-0.006196089,293.0828846,19.93288462,"6/12/21",2,1,"Mplan",20,"7/25/23 11:37","7/25/23 12:16","Dark","Mplan_2",0.676,1.049,0,-0.004188556,-0.00055208,-0.003636476,12.47980484,2.524111725,"R"
"296","Mplan_2","Mplan","Eh",84.1423870749544,325113044.701257,2.58809630823248e-07,0.999999809747696,86,"Mplan_2_24C",196.3978329,-0.009487616,297.0036048,23.85360484,"6/12/21",2,1,"Mplan",24,"7/25/23 13:11","7/25/23 13:42","Dark","Mplan_2",0.676,1.049,0,-0.006413628,-0.000405326,-0.006008302,20.61952951,3.026238661,"R"
"297","Mplan_2","Mplan","Eh",84.1423870749544,325113044.701257,2.58809630823248e-07,0.999999809747696,87,"Mplan_2_28C",167.0757286,-0.014327699,301.2338876,28.08388764,"6/12/21",2,1,"Mplan",28,"7/25/23 15:05","7/25/23 15:28","Dark","Mplan_2",0.676,1.049,0,-0.009685524,-0.003911332,-0.005774192,19.81610358,2.986494919,"R"
"298","Mplan_2","Mplan","Eh",84.1423870749544,325113044.701257,2.58809630823248e-07,0.999999809747696,88,"Mplan_2_30C",166.3339963,-0.01822135,303.2637313,30.11373134,"6/12/21",2,1,"Mplan",30,"7/25/23 15:55","7/25/23 16:12","Dark","Mplan_2",0.676,1.049,0,-0.012317633,-0.003046245,-0.009271387,31.81791586,3.460029523,"R"
"299","Mplan_2","Mplan","Eh",84.1423870749544,325113044.701257,2.58809630823248e-07,0.999999809747696,89,"Mplan_2_32C",142.6501783,-0.01847223,305.2363281,32.08632813,"6/12/21",2,1,"Mplan",32,"7/25/23 17:38","7/25/23 17:54","Dark","Mplan_2",0.676,1.049,0,-0.012487228,-0.003242945,-0.009244282,31.72489659,3.457101754,"R"
"300","Mplan_2","Mplan","Eh",84.1423870749544,325113044.701257,2.58809630823248e-07,0.999999809747696,90,"Mplan_2_34C",149.6706508,-0.021383805,307.2502941,34.10029412,"6/12/21",2,1,"Mplan",34,"7/25/23 18:32","7/25/23 18:45","Dark","Mplan_2",0.676,1.049,0,-0.014455452,-0.003287247,-0.011168205,38.3274915,3.646167432,"R"
"301","Mplan_2","Mplan","Eh",84.1423870749544,325113044.701257,2.58809630823248e-07,0.999999809747696,91,"Mplan_2_36C",99.19236332,-0.017407072,309.0552982,35.90529825,"6/12/21",2,1,"Mplan",36,"7/25/23 19:57","7/25/23 20:11","Dark","Mplan_2",0.676,1.049,0,-0.011767181,-0.001998023,-0.009769158,33.52618483,3.51232677,"R"
"302","Mplan_2","Mplan","Th",309.181003049434,485910.350462227,0.000636292276456599,0.999532258284824,85,"Mplan_2_20C",166.02275,-0.006196089,293.0828846,19.93288462,"6/12/21",2,1,"Mplan",20,"7/25/23 11:37","7/25/23 12:16","Dark","Mplan_2",0.676,1.049,0,-0.004188556,-0.00055208,-0.003636476,12.47980484,2.524111725,"R"
"303","Mplan_2","Mplan","Th",309.181003049434,485910.350462227,0.000636292276456599,0.999532258284824,86,"Mplan_2_24C",196.3978329,-0.009487616,297.0036048,23.85360484,"6/12/21",2,1,"Mplan",24,"7/25/23 13:11","7/25/23 13:42","Dark","Mplan_2",0.676,1.049,0,-0.006413628,-0.000405326,-0.006008302,20.61952951,3.026238661,"R"
"304","Mplan_2","Mplan","Th",309.181003049434,485910.350462227,0.000636292276456599,0.999532258284824,87,"Mplan_2_28C",167.0757286,-0.014327699,301.2338876,28.08388764,"6/12/21",2,1,"Mplan",28,"7/25/23 15:05","7/25/23 15:28","Dark","Mplan_2",0.676,1.049,0,-0.009685524,-0.003911332,-0.005774192,19.81610358,2.986494919,"R"
"305","Mplan_2","Mplan","Th",309.181003049434,485910.350462227,0.000636292276456599,0.999532258284824,88,"Mplan_2_30C",166.3339963,-0.01822135,303.2637313,30.11373134,"6/12/21",2,1,"Mplan",30,"7/25/23 15:55","7/25/23 16:12","Dark","Mplan_2",0.676,1.049,0,-0.012317633,-0.003046245,-0.009271387,31.81791586,3.460029523,"R"
"306","Mplan_2","Mplan","Th",309.181003049434,485910.350462227,0.000636292276456599,0.999532258284824,89,"Mplan_2_32C",142.6501783,-0.01847223,305.2363281,32.08632813,"6/12/21",2,1,"Mplan",32,"7/25/23 17:38","7/25/23 17:54","Dark","Mplan_2",0.676,1.049,0,-0.012487228,-0.003242945,-0.009244282,31.72489659,3.457101754,"R"
"307","Mplan_2","Mplan","Th",309.181003049434,485910.350462227,0.000636292276456599,0.999532258284824,90,"Mplan_2_34C",149.6706508,-0.021383805,307.2502941,34.10029412,"6/12/21",2,1,"Mplan",34,"7/25/23 18:32","7/25/23 18:45","Dark","Mplan_2",0.676,1.049,0,-0.014455452,-0.003287247,-0.011168205,38.3274915,3.646167432,"R"
"308","Mplan_2","Mplan","Th",309.181003049434,485910.350462227,0.000636292276456599,0.999532258284824,91,"Mplan_2_36C",99.19236332,-0.017407072,309.0552982,35.90529825,"6/12/21",2,1,"Mplan",36,"7/25/23 19:57","7/25/23 20:11","Dark","Mplan_2",0.676,1.049,0,-0.011767181,-0.001998023,-0.009769158,33.52618483,3.51232677,"R"
"309","Mplan_3","Mplan","lnc",2.90718482729712,0.0704061972355062,41.2916041690576,3.12585805022112e-05,92,"Mplan_3_20C",157.8499709,-0.005342841,293.0350256,19.88502564,"6/12/21",3,1,"Mplan",20,"7/25/23 11:37","7/25/23 12:16","Dark","Mplan_3",0.676,0.838,0,-0.00361176,-0.00055208,-0.003059681,13.14421257,2.575981553,"R"
"310","Mplan_3","Mplan","lnc",2.90718482729712,0.0704061972355062,41.2916041690576,3.12585805022112e-05,93,"Mplan_3_24C",191.70359,-0.008367676,296.9787724,23.82877236,"6/12/21",3,1,"Mplan",24,"7/25/23 13:11","7/25/23 13:42","Dark","Mplan_3",0.676,0.838,0,-0.005656549,-0.000405326,-0.005251223,22.55895201,3.116131972,"R"
"311","Mplan_3","Mplan","lnc",2.90718482729712,0.0704061972355062,41.2916041690576,3.12585805022112e-05,94,"Mplan_3_28C",180.3584693,-0.014215596,301.0557528,27.90575281,"6/12/21",3,1,"Mplan",28,"7/25/23 15:05","7/25/23 15:28","Dark","Mplan_3",0.676,0.838,0,-0.009609743,-0.003911332,-0.005698411,24.4800453,3.197858308,"R"
"312","Mplan_3","Mplan","lnc",2.90718482729712,0.0704061972355062,41.2916041690576,3.12585805022112e-05,95,"Mplan_3_30C",162.181332,-0.016596765,303.2428806,30.0928806,"6/12/21",3,1,"Mplan",30,"7/25/23 15:55","7/25/23 16:12","Dark","Mplan_3",0.676,0.838,0,-0.011219413,-0.003046245,-0.008173168,35.11146067,3.558527592,"R"
"313","Mplan_3","Mplan","lnc",2.90718482729712,0.0704061972355062,41.2916041690576,3.12585805022112e-05,96,"Mplan_3_32C",141.1112679,-0.019174719,305.1893571,32.03935714,"6/12/21",3,1,"Mplan",32,"7/25/23 17:38","7/25/23 17:52","Dark","Mplan_3",0.676,0.838,0,-0.01296211,-0.003242945,-0.009719165,41.75297584,3.731770726,"R"
"314","Mplan_3","Mplan","lnc",2.90718482729712,0.0704061972355062,41.2916041690576,3.12585805022112e-05,97,"Mplan_3_34C",132.3282826,-0.02070901,307.2144815,34.06448148,"6/12/21",3,1,"Mplan",34,"7/25/23 18:32","7/25/23 18:45","Dark","Mplan_3",0.676,0.838,0,-0.013999291,-0.003287247,-0.010712044,46.0183284,3.829039761,"R"
"315","Mplan_3","Mplan","lnc",2.90718482729712,0.0704061972355062,41.2916041690576,3.12585805022112e-05,98,"Mplan_3_36C",91.37860221,-0.019030782,309.0307193,35.8807193,"6/12/21",3,1,"Mplan",36,"7/25/23 19:57","7/25/23 20:11","Dark","Mplan_3",0.676,0.838,0,-0.012864809,-0.001998023,-0.010866786,46.68309011,3.843382003,"R"
"316","Mplan_3","Mplan","E",0.680676688842766,0.105920940246811,6.42627120998634,0.00763788741860509,92,"Mplan_3_20C",157.8499709,-0.005342841,293.0350256,19.88502564,"6/12/21",3,1,"Mplan",20,"7/25/23 11:37","7/25/23 12:16","Dark","Mplan_3",0.676,0.838,0,-0.00361176,-0.00055208,-0.003059681,13.14421257,2.575981553,"R"
"317","Mplan_3","Mplan","E",0.680676688842766,0.105920940246811,6.42627120998634,0.00763788741860509,93,"Mplan_3_24C",191.70359,-0.008367676,296.9787724,23.82877236,"6/12/21",3,1,"Mplan",24,"7/25/23 13:11","7/25/23 13:42","Dark","Mplan_3",0.676,0.838,0,-0.005656549,-0.000405326,-0.005251223,22.55895201,3.116131972,"R"
